image_name,crack_1,crack_2,crack_3,Latitude,Longitude,Date,Crack or not
01702.JPG,lat,none,none,-37.8363536975277,144.9443358679440,2017/2/18,
01703.JPG,none,none,lat,-37.8356158910555,144.9449755188330,2017/2/18,
01704.JPG,long,none,none,-37.8388946965555,144.9420022176110,2017/2/18,
01705.JPG,none,none,lat,-37.8396196361666,144.9413373798050,2017/2/18,
01706.JPG,croc,croc,lat,-37.8372879713611,144.9434533646660,2017/2/18,
01707.JPG,long,none,none,-37.8380212402222,144.9427998261380,2017/2/18,
01708.JPG,none,none,none,-37.8340827398611,144.9490632760830,2017/2/18,
01709.JPG,long,long,long,-37.8415606162500,144.9395159798610,2017/2/18,
01710.JPG,croc,long,long,-37.8422902067222,144.9388490821940,2017/2/18,
01711.JPG,long,none,none,-37.8356880025000,144.9449082605270,2017/2/18,
01712.JPG,long,none,none,-37.8364235350000,144.9442662760000,2017/2/18,
01713.JPG,none,long,none,-37.8395472219444,144.9414037546110,2017/2/18,
01714.JPG,none,none,none,-37.8388217720277,144.9420683076380,2017/2/18,
01715.JPG,long,long,lat,-37.8423633633055,144.9387812721940,2017/2/18,
01716.JPG,long,long,long,-37.8416327850277,144.9394500677500,2017/2/18,
01717.JPG,lat,none,long,-37.8379484334166,144.9428662159440,2017/2/18,
01718.JPG,lat,long,long,-37.8372073130000,144.9435059756940,2017/2/18,
01719.JPG,none,none,none,-37.8340543784166,144.9491707207500,2017/2/18,
01720.JPG,lat,croc,lat,-37.8344404376388,144.9476610176940,2017/2/18,
01721.JPG,none,none,none,-37.8341666056111,144.9487405587500,2017/2/18,
01722.JPG,long,long,long,-37.8369162610277,144.9437733665550,2017/2/18,
01723.JPG,long,long,long,-37.8362081578055,144.9444678383050,2017/2/18,
01724.JPG,long,lat,long,-37.8411325839444,144.9399159168880,2017/2/18,
01725.JPG,long,none,long,-37.8404141891388,144.9406052557770,2017/2/18,
01726.JPG,none,none,none,-37.8351824274722,144.9453827051940,2017/2/18,
01727.JPG,diag,croc,croc,-37.8347550690833,144.9463595609160,2017/2/18,
01728.JPG,long,long,long,-37.8407707506388,144.9402586353610,2017/2/18,
01729.JPG,none,none,none,-37.8400511345277,144.9409373570270,2017/2/18,
01730.JPG,long,long,long,-37.8417788282777,144.9393167103610,2017/2/18,
01731.JPG,long,lat,long,-37.8425093181666,144.9386436538050,2017/2/18,
01732.JPG,lat,lat,none,-37.8339945209444,144.9493840685550,2017/2/18,
01733.JPG,none,long,croc,-37.8373641424166,144.9433940970270,2017/2/18,
01734.JPG,lat,none,lat,-37.8380939664444,144.9427333430000,2017/2/18,
01735.JPG,long,none,croc,-37.8386757805277,144.9422003215270,2017/2/18,
01736.JPG,lat,none,none,-37.8394024050833,144.9415364634160,2017/2/18,
01737.JPG,long,long,long,-37.8405594762777,144.9404725343330,2017/2/18,
01738.JPG,long,long,lat,-37.8412748197777,144.9397826822770,2017/2/18,
01739.JPG,long,lat,RAIl,-37.8428704241666,144.9382842396660,2017/2/18,
01740.JPG,none,lat,none,-37.8360603621944,144.9445946846660,2017/2/18,
01741.JPG,none,lat,long,-37.8367705949722,144.9439074236940,2017/2/18,
01742.JPG,lat,none,none,-37.8342215462222,144.9485247095830,2017/2/18,
01743.JPG,lat,none,none,-37.8344927556666,144.9474453581380,2017/2/18,
01744.JPG,none,croc,none,-37.8347055657777,144.9465783996380,2017/2/18,
01745.JPG,long,long,long,-37.8350511887222,144.9455403717770,2017/2/18,
01746.JPG,none,long,long,-37.8429387776944,144.9382051486110,2017/2/18,
01747.JPG,long,long,long,-37.8413433410277,144.9397159464720,2017/2/18,
01748.JPG,long,long,long,-37.8406328814444,144.9404055233880,2017/2/18,
01749.JPG,long,long,long,-37.8368431703333,144.9438398451660,2017/2/18,
01750.JPG,none,none,none,-37.8361349280833,144.9445325960830,2017/2/18,
01751.JPG,none,croc,lat,-37.8345177269722,144.9473369093880,2017/2/18,
01752.JPG,none,none,none,-37.8342490933611,144.9484167888330,2017/2/18,
01753.JPG,long,long,none,-37.8351146834722,144.9454587870270,2017/2/18,
01754.JPG,none,none,none,-37.8347310471388,144.9464692310550,2017/2/18,
01755.JPG,none,none,none,-37.8399797556388,144.9410048111110,2017/2/18,
01756.JPG,none,long,long,-37.8407027663888,144.9403336809440,2017/2/18,
01757.JPG,none,none,lat,-37.8340253432500,144.9492778838330,2017/2/18,
01758.JPG,none,none,none,-37.8381665338611,144.9426665048050,2017/2/18,
01759.JPG,long,none,lat,-37.8374383527222,144.9433300934440,2017/2/18,
01760.JPG,long,long,long,-37.8424363355000,144.9387127942770,2017/2/18,
01761.JPG,lat,long,long,-37.8417058763333,144.9393836294720,2017/2/18,
01762.JPG,none,none,none,-37.8394747194444,144.9414699481940,2017/2/18,
01763.JPG,none,long,long,-37.8387487378055,144.9421341976110,2017/2/18,
01764.JPG,none,none,none,-37.6869756426111,144.9339524778050,2017/2/22,
01765.JPG,none,none,none,-37.6868403016944,144.9328343027500,2017/2/22,
01766.JPG,none,none,none,-37.6887582611944,144.9512305656660,2017/2/22,
01767.JPG,none,none,none,-37.6892799588055,144.9554759811380,2017/2/22,
01768.JPG,none,none,none,-37.6886624670555,144.9501023537220,2017/2/22,
01769.JPG,none,none,none,-37.6893575192222,144.9565974689440,2017/2/22,
01770.JPG,none,diag,none,-37.6850052395833,144.9184207666660,2017/2/22,
01771.JPG,none,none,none,-37.6848384207500,144.9173133217770,2017/2/22,
01772.JPG,croc,none,none,-37.6825054534444,144.9124466793880,2017/2/22,
01773.JPG,none,none,none,-37.6820487349999,144.9114748221380,2017/2/22,
01774.JPG,none,none,none,-37.6881638462222,144.9447033115000,2017/2/22,
01775.JPG,none,none,none,-37.6807802500000,144.8905153871660,2017/2/22,
01776.JPG,long,long,long,-37.6811496539444,144.8841163215000,2017/2/22,
01777.JPG,none,none,none,-37.6880484857222,144.9435829940550,2017/2/22,
01778.JPG,none,none,croc,-37.6806960625277,144.8893852934720,2017/2/22,
01779.JPG,none,none,long,-37.6809049871666,144.8851830456110,2017/2/22,
01780.JPG,none,diag,croc,-37.6876904332500,144.9404549431660,2017/2/22,
01781.JPG,long,none,none,-37.6875867271388,144.9393249100830,2017/2/22,
01782.JPG,none,none,none,-37.6879088462222,144.9422381888610,2017/2/22,
01783.JPG,none,none,none,-37.6877664091944,144.9411235997500,2017/2/22,
01784.JPG,none,none,none,-37.6810154608888,144.9031488996380,2017/2/22,
01785.JPG,diag,none,none,-37.6843964514722,144.9152521892770,2017/2/22,
01786.JPG,none,none,none,-37.6808671876944,144.9020306831660,2017/2/22,
01787.JPG,none,none,none,-37.6846799332777,144.9163204008330,2017/2/22,
01788.JPG,none,none,none,-37.6805367083055,144.8866758012770,2017/2/22,
01789.JPG,none,none,none,-37.6805689143888,144.8878041508330,2017/2/22,
01790.JPG,long,croc,none,-37.6817325463888,144.9097116272770,2017/2/22,
01791.JPG,none,croc,croc,-37.6818973546111,144.9108228406110,2017/2/22,
01792.JPG,none,none,none,-37.6809837306111,144.8935641958050,2017/2/22,
01793.JPG,none,none,none,-37.6809923397500,144.8946928305830,2017/2/22,
01794.JPG,none,none,none,-37.6894219060000,144.9576155140550,2017/2/22,
01795.JPG,none,none,none,-37.6871528938055,144.9354059982220,2017/2/22,
01796.JPG,none,none,none,-37.6860590798611,144.9266926256660,2017/2/22,
01797.JPG,none,none,none,-37.6872869848055,144.9365241783610,2017/2/22,
01798.JPG,RAIl,RAIl,RAIl,-37.6859364990833,144.9255698728610,2017/2/22,
01799.JPG,none,none,none,-37.6858298491944,144.9246726800270,2017/2/22,
01800.JPG,none,none,none,-37.6856919253055,144.9235534779720,2017/2/22,
01801.JPG,none,none,lat,-37.6808411173888,144.8915320488610,2017/2/22,
01802.JPG,long,long,long,-37.6809151550277,144.8926630904720,2017/2/22,
01803.JPG,none,none,none,-37.6852624604166,144.9202014148610,2017/2/22,
01804.JPG,long,none,none,-37.6851040328611,144.9190867639160,2017/2/22,
01805.JPG,none,none,none,-37.6890550105000,144.9539219236380,2017/2/22,
01806.JPG,none,none,none,-37.6889138029444,144.9528055365000,2017/2/22,
01807.JPG,none,none,none,-37.6811594758055,144.9056249483330,2017/2/22,
01808.JPG,none,none,none,-37.6811015588333,144.9045010911940,2017/2/22,
01809.JPG,long,long,diag,-37.6814886713611,144.9080593249160,2017/2/22,
01810.JPG,none,none,none,-37.6813176704444,144.9069569016660,2017/2/22,
01811.JPG,none,none,none,-37.6806313589166,144.8885949362770,2017/2/22,
01812.JPG,none,none,none,-37.6806117473611,144.8861216877220,2017/2/22,
01813.JPG,croc,none,croc,-37.6807190439722,144.8897249656660,2017/2/22,
01814.JPG,long,long,long,-37.6809442815555,144.8850821337770,2017/2/22,
01815.JPG,none,none,none,-37.6855816572500,144.9226596428330,2017/2/22,
01816.JPG,none,none,none,-37.6854414673888,144.9215410198610,2017/2/22,
01817.JPG,none,none,none,-37.6864375164166,144.9295933936660,2017/2/22,
01818.JPG,none,none,none,-37.6863022014444,144.9284739536380,2017/2/22,
01819.JPG,croc,croc,none,-37.6887474825000,144.9511180038330,2017/2/22,
01820.JPG,none,none,none,-37.6809588611388,144.8955946228050,2017/2/22,
01821.JPG,none,none,none,-37.6893150091666,144.9558119261940,2017/2/22,
01822.JPG,none,none,none,-37.6888572974444,144.9522434516380,2017/2/22,
01823.JPG,none,none,none,-37.6809201752499,144.8967242152770,2017/2/22,
01824.JPG,none,none,none,-37.6891813941944,144.9546956874440,2017/2/22,
01825.JPG,none,none,none,-37.6808222896388,144.9015801683880,2017/2/22,
01826.JPG,none,none,none,-37.6807651558611,144.9004509869720,2017/2/22,
01827.JPG,none,long,none,-37.6874642639444,144.9379771016110,2017/2/22,
01828.JPG,none,none,none,-37.6873268352222,144.9368597297770,2017/2/22,
01829.JPG,none,none,none,-37.6884056968888,144.9471745410830,2017/2/22,
01830.JPG,none,none,none,-37.6882870291388,144.9460521893050,2017/2/22,
01831.JPG,none,none,none,-37.6808639136666,144.8983058990270,2017/2/22,
01832.JPG,none,none,none,-37.6808155558333,144.8994347092220,2017/2/22,
01833.JPG,none,croc,none,-37.6837231467222,144.9138022093330,2017/2/22,
01834.JPG,none,none,none,-37.6830201057777,144.9130832215270,2017/2/22,
01835.JPG,none,none,none,-37.6866595336388,144.9313820574720,2017/2/22,
01836.JPG,none,none,none,-37.6865200180555,144.9302643572220,2017/2/22,
01837.JPG,none,none,none,-37.6878960142777,144.9421264278050,2017/2/22,
01838.JPG,none,none,none,-37.6880142469722,144.9432466046380,2017/2/22,
01839.JPG,none,none,none,-37.6810034214999,144.9030364239440,2017/2/22,
01840.JPG,none,none,none,-37.6844955884444,144.9155669458050,2017/2/22,
01841.JPG,none,none,none,-37.6811000867500,144.9041616712770,2017/2/22,
01842.JPG,none,none,none,-37.6841404303333,144.9145300617220,2017/2/22,
01843.JPG,long,none,none,-37.6817487167777,144.9098223980550,2017/2/22,
01844.JPG,none,none,none,-37.6815908305555,144.9087182495270,2017/2/22,
01845.JPG,none,none,none,-37.6886275621111,144.9496508606660,2017/2/22,
01846.JPG,none,none,none,-37.6885299408055,144.9485245451110,2017/2/22,
01847.JPG,none,croc,croc,-37.6871661217499,144.9355178241940,2017/2/22,
01848.JPG,long,none,none,-37.6860142120277,144.9263580091380,2017/2/22,
01849.JPG,none,none,none,-37.6870323892500,144.9343992897220,2017/2/22,
01850.JPG,none,none,none,-37.6861641313611,144.9274717503610,2017/2/22,
01851.JPG,none,long,croc,-37.6809824429444,144.8849808419720,2017/2/22,
01852.JPG,croc,croc,none,-37.6807111576944,144.8896115825270,2017/2/22,
01853.JPG,none,none,none,-37.6806326895277,144.8860125166660,2017/2/22,
01854.JPG,croc,croc,croc,-37.6806231576388,144.8884816530270,2017/2/22,
01855.JPG,none,none,none,-37.6854280614722,144.9214287129440,2017/2/22,
01856.JPG,none,none,none,-37.6855678957500,144.9225477599440,2017/2/22,
01857.JPG,none,croc,none,-37.6813343866388,144.9070669259720,2017/2/22,
01858.JPG,none,none,none,-37.6815059902777,144.9081698400000,2017/2/22,
01859.JPG,none,none,none,-37.6807673522222,144.9005642240830,2017/2/22,
01860.JPG,none,none,none,-37.6808317149166,144.9016929098880,2017/2/22,
01861.JPG,none,none,long,-37.6862881470833,144.9283621327490,2017/2/22,
01862.JPG,none,none,none,-37.6864245173611,144.9294813333050,2017/2/22,
01863.JPG,none,none,none,-37.6891625731388,144.9545853788880,2017/2/22,
01864.JPG,none,none,none,-37.6809243757222,144.8966111320550,2017/2/22,
01865.JPG,none,none,none,-37.6888462112499,144.9521309981940,2017/2/22,
01866.JPG,none,none,none,-37.6893034572500,144.9557000090270,2017/2/22,
01867.JPG,none,none,none,-37.6809631784722,144.8954818969720,2017/2/22,
01868.JPG,none,none,none,-37.6887371584166,144.9510052248880,2017/2/22,
01869.JPG,none,none,none,-37.6829495129166,144.9130120675550,2017/2/22,
01870.JPG,none,none,none,-37.6836597270555,144.9137202896940,2017/2/22,
01871.JPG,none,none,none,-37.6808242754444,144.8993219896380,2017/2/22,
01872.JPG,none,none,none,-37.6808675678888,144.8981930410830,2017/2/22,
01873.JPG,none,none,none,-37.6865066274999,144.9301524792220,2017/2/22,
01874.JPG,none,none,none,-37.6866451077499,144.9312705216940,2017/2/22,
01875.JPG,none,none,none,-37.6873406395555,144.9369716062500,2017/2/22,
01876.JPG,long,none,lat,-37.6874766468055,144.9380889637220,2017/2/22,
01877.JPG,none,none,none,-37.6882987727222,144.9461644288330,2017/2/22,
01878.JPG,none,none,none,-37.6884169907777,144.9472865700270,2017/2/22,
01879.JPG,none,none,none,-37.6885408258055,144.9486369900000,2017/2/22,
01880.JPG,none,none,none,-37.6886358186388,144.9497637719160,2017/2/22,
01881.JPG,none,none,none,-37.6816071165000,144.9088278713610,2017/2/22,
01882.JPG,none,none,none,-37.6817651804722,144.9099331943330,2017/2/22,
01883.JPG,none,none,none,-37.6861790284166,144.9275831533330,2017/2/22,
01884.JPG,none,none,none,-37.6870454663611,144.9345112767770,2017/2/22,
01885.JPG,none,none,none,-37.6860278591666,144.9264697355830,2017/2/22,
01886.JPG,none,none,none,-37.6871789223888,144.9356296774720,2017/2/22,
01887.JPG,none,none,none,-37.6880024559722,144.9431345925000,2017/2/22,
01888.JPG,none,none,none,-37.6878830207777,144.9420147095830,2017/2/22,
01889.JPG,none,none,none,-37.6840974888611,144.9144309245000,2017/2/22,
01890.JPG,none,none,none,-37.6810963322777,144.9040486940830,2017/2/22,
01891.JPG,none,none,none,-37.6844632848333,144.9154617989160,2017/2/22,
01892.JPG,none,none,none,-37.6809910555277,144.9029239726110,2017/2/22,
01893.JPG,none,none,none,-37.6848218301388,144.9172027480270,2017/2/22,
01894.JPG,none,none,none,-37.6849886288611,144.9183099353610,2017/2/22,
01895.JPG,none,none,none,-37.6868542470833,144.9329460320830,2017/2/22,
01896.JPG,none,none,none,-37.6869902160833,144.9340641308330,2017/2/22,
01897.JPG,none,none,none,-37.6893548202777,144.9567115026660,2017/2/22,
01898.JPG,none,none,none,-37.6886715330833,144.9502153189160,2017/2/22,
01899.JPG,none,none,none,-37.6892916032777,144.9555880674720,2017/2/22,
01900.JPG,none,none,none,-37.6887691996944,144.9513430849720,2017/2/22,
01901.JPG,none,none,diag,-37.6808662370000,144.8852842096660,2017/2/22,
01902.JPG,none,croc,croc,-37.6807039197222,144.8894982749160,2017/2/22,
01903.JPG,none,none,none,-37.6880594999166,144.9436952664440,2017/2/22,
01904.JPG,long,long,long,-37.6811426361388,144.8842276567770,2017/2/22,
01905.JPG,none,none,none,-37.6807891687777,144.8906282749160,2017/2/22,
01906.JPG,none,none,none,-37.6881752717222,144.9448153536940,2017/2/22,
01907.JPG,long,long,long,-37.6875930088055,144.9394385798880,2017/2/22,
01908.JPG,none,long,diag,-37.6877048976666,144.9405657080830,2017/2/22,
01909.JPG,none,none,none,-37.6820171585555,144.9113683823880,2017/2/22,
01910.JPG,none,none,croc,-37.6824495671111,144.9123577863330,2017/2/22,
01911.JPG,none,none,none,-37.6894125221666,144.9575021810270,2017/2/22,
01912.JPG,none,none,none,-37.6809961460277,144.8945801590270,2017/2/22,
01913.JPG,none,lat,long,-37.6809763546666,144.8934515078330,2017/2/22,
01914.JPG,long,none,long,-37.6818786641111,144.9107119221380,2017/2/22,
01915.JPG,croc,long,long,-37.6817167163055,144.9096008815830,2017/2/22,
01916.JPG,none,none,none,-37.6859240570833,144.9254574279720,2017/2/22,
01917.JPG,none,none,none,-37.6872735398333,144.9364124124440,2017/2/22,
01918.JPG,none,none,none,-37.6860432807500,144.9265812272770,2017/2/22,
01919.JPG,none,none,none,-37.6871393608888,144.9352942131940,2017/2/22,
01920.JPG,none,none,none,-37.6877810375833,144.9412349254720,2017/2/22,
01921.JPG,none,none,none,-37.6879214686944,144.9423500217770,2017/2/22,
01922.JPG,long,none,none,-37.6805776450000,144.8879170396660,2017/2/22,
01923.JPG,none,none,none,-37.6805298295555,144.8867884370830,2017/2/22,
01924.JPG,none,none,none,-37.6847013813055,144.9164297363880,2017/2/22,
01925.JPG,none,none,none,-37.6808827330277,144.9021425688050,2017/2/22,
01926.JPG,none,none,none,-37.6844301262777,144.9153569156380,2017/2/22,
01927.JPG,none,none,none,-37.6810274184444,144.9032613004160,2017/2/22,
01928.JPG,none,none,none,-37.6811008319444,144.9046142274440,2017/2/22,
01929.JPG,none,none,none,-37.6811718501388,144.9057360917220,2017/2/22,
01930.JPG,none,none,none,-37.6889256347777,144.9529175484440,2017/2/22,
01931.JPG,none,none,none,-37.6890721449722,144.9540328425270,2017/2/22,
01932.JPG,none,none,none,-37.6856781527777,144.9234418890000,2017/2/22,
01933.JPG,none,none,none,-37.6858166718888,144.9245605756660,2017/2/22,
01934.JPG,none,none,long,-37.6850873955000,144.9189756961380,2017/2/22,
01935.JPG,none,none,none,-37.6852464011388,144.9200900642770,2017/2/22,
01936.JPG,long,long,none,-37.6809068616388,144.8925502513330,2017/2/22,
01937.JPG,long,long,long,-37.6808371868333,144.8914184371660,2017/2/22,
01938.JPG,none,none,none,-37.6808130456944,144.9014674699720,2017/2/22,
01939.JPG,none,none,none,-37.6807649685833,144.9003377205550,2017/2/22,
01940.JPG,none,none,croc,-37.6893263574722,144.9559238810270,2017/2/22,
01941.JPG,none,none,none,-37.6809717548333,144.8952565946940,2017/2/22,
01942.JPG,none,none,none,-37.6891995704166,144.9548061098330,2017/2/22,
01943.JPG,none,none,none,-37.6809327970000,144.8963850550270,2017/2/22,
01944.JPG,long,long,long,-37.6863989663055,144.9292571433050,2017/2/22,
01945.JPG,none,none,none,-37.6862592455555,144.9281388368050,2017/2/22,
01946.JPG,none,none,none,-37.6855952740555,144.9227714304990,2017/2/22,
01947.JPG,none,none,none,-37.6854559919999,144.9216530118610,2017/2/22,
01948.JPG,none,none,none,-37.6881168817500,144.9442554717220,2017/2/22,
01949.JPG,none,none,none,-37.6806396527777,144.8887082033330,2017/2/22,
01950.JPG,none,none,none,-37.6882258962499,144.9453769244720,2017/2/22,
01951.JPG,croc,croc,croc,-37.6807278358055,144.8898381787220,2017/2/22,
01952.JPG,long,long,none,-37.6815400745000,144.9083897850550,2017/2/22,
01953.JPG,none,none,none,-37.6813679477500,144.9072871842220,2017/2/22,
01954.JPG,none,none,none,-37.6872048404722,144.9358534998610,2017/2/22,
01955.JPG,none,none,none,-37.6870716582222,144.9347353185550,2017/2/22,
01956.JPG,none,none,none,-37.6817984578333,144.9101550471110,2017/2/22,
01957.JPG,none,none,none,-37.6816384892222,144.9090481082770,2017/2/22,
01958.JPG,none,none,none,-37.6886196081944,144.9495379716660,2017/2/22,
01959.JPG,none,none,none,-37.6885189660000,144.9484122561380,2017/2/22,
01960.JPG,none,none,none,-37.6845264780833,144.9156726915830,2017/2/22,
01961.JPG,none,none,none,-37.6841807309166,144.9146310033880,2017/2/22,
01962.JPG,none,none,long,-37.6866166042500,144.9310472686380,2017/2/22,
01963.JPG,none,none,none,-37.6864790940277,144.9299289038880,2017/2/22,
01964.JPG,none,none,none,-37.6808754023055,144.8979672098330,2017/2/22,
